"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"襃","褒"
"為","爲"
"隟","隙"
"為","爲"
"賔","賓"
"賔","賓"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"善","義"
"為","爲"
"劒","劍"
"為","爲"
"為","爲"
"勉","勔"
"隟","隙"
"劒","劍"
"荅","答"
"荅","答"
"群","羣"
"為","爲"
"聦","聰"
"徧","遍"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"劒","劍"
"為","爲"
"為","爲"
"為","爲"
"耻","恥"
"劒","劍"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"群","羣"
"群","羣"
"群","羣"
"群","羣"
"群","羣"
"為","爲"
"群","羣"
"為","爲"
"即","卽"
"群","羣"
"為","爲"
"群","羣"
"為","爲"
"群","羣"
"[4d1a]","䴚"
"即","卽"
"即","卽"
"即","卽"
"即","卽"
"荅","答"
"群","羣"
"群","羣"
"隟","隙"
"群","羣"
"[4d1a]","䴚"
"隟","隙"
"即","卽"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"偽","僞"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"隣","鄰"
"為","[為](Start of Next ¶)"
"偽","僞"
"為","爲"
"為","爲"
"為","爲"
"[為](Start of Next ¶)","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"[21ef3]","[山郭]"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"隣","鄰"
"","[忄坙]"
"為","爲"
"耻","恥"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"偽","僞"
"為","爲"
"為","爲"
"為","爲"
"冊","册"
"為","爲"
"為","爲"
"為","爲"
"劒","劍"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"隟","隙"
"鴈","雁"
"為","爲"
"鴈","雁"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"鴈","雁"
"為","爲"
"賔","賓"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"賔","賓"
"群","羣"
"群","羣"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"襃","爲"
"偽","僞"
"為","爲"
"賔","賓"
"賔","賓"
"隟","隙"
"恒","恆"
"恒","恆"
"桓","恆"
"恒","恆"
"恒","恆"
"恒","恆"
"恒","恆"
"恒","恆"
"賔","賓"
"為","爲"
"為","爲"
"隣","鄰"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"冊","册"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"隣","鄰"
"為","爲"
"為","爲"
"群","羣"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"賔","賓"
"為","爲"
"為","爲"
"恒","恆"
"恒","恆"
"恒","恆"
"恒","恆"
"為","爲"
"為","爲"
"恒","恆"
"冊","册"
"為","爲"
"為","爲"
"","䜺"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"恒","恆"
"為","爲"
"為","爲"
"為","爲"
"隣","鄰"
"為","爲"
"為","爲"
"勑","敕"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"即","卽"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"勑","敕"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"偽","僞"
"為","爲"
"偽","僞"
"為","爲"
"為","爲"
"恒","恆"
"恒","恆"
"恒","恆"
"恒","恆"
"恒","恆"
"恒","恆"
"恒","恆"
"恒","恆"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"偽","僞"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"即","卽"
"偽","僞"
"冊","册"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"恒","恆"
"恒","恆"
"恒","恆"
"恒","恆"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"襃","褒"
"為","爲"
"恒","恆"
"恒","恆"
"恒","恆"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"恒","恆"
"恒","恆"
"恒","恆"
"為","爲"
"偽","僞"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"偽","僞"
"恒","恆"
"偽","僞"
"為","爲"
"即","卽"
"即","卽"
"恒","恆"
"即","卽"
"即","卽"
"偽","僞"
"冊","册"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"恒","恆"
"為","爲"
"為","爲"
"冊","册"
"群","羣"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"即","卽"
"壻","婿"
"即","卽"
"即","卽"
"為","爲"
"為","爲"
"恒","恆"
"恒","恆"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"隟","隙"
"為","爲"
"為","爲"
"隣","鄰"
"隣","鄰"
"為","爲"
"為","爲"
"為","爲"
"隣","鄰"
"為","爲"
"冊","册"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"隣","鄰"
"為","爲"
"為","爲"
"賔","賓"
"為","爲"
"為","爲"
"群","羣"
"為","爲"
"為","爲"
"即","卽"
"即","卽"
"為","爲"
"隣","鄰"
"冊","册"
"為","爲"
"冊","册"
"隣","鄰"
"為","爲"
"為","爲"
"為","爲"
"崿","㟧"
"為","爲"
"為","爲"
"賔","賓"
"為","爲"
"為","爲"
"隣","鄰"
"劒","劍"
"隣","鄰"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"賔","賓"
"即","卽"
"為","爲"
"偽","僞"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"虵","蛇"
"為","爲"
"為","爲"
"偽","僞"
"為","爲"
"群","羣"
"為","爲"
"偽","僞"
"恒","恆"
"為","爲"
"為","爲"
"為","爲"
"隟","隙"
"為","爲"
"為","爲"
"偽","僞"
"為","爲"
"為","爲"
"為","爲"
"恒","恆"
"為","爲"
"為","爲"
"即","卽"
"恒","恆"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"偽","僞"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"虵","蛇"
"襃","褒"
"為","爲"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"為","爲"
"隟","隙"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"冊","册"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"恒","恆"
"恒","恆"
"隣","鄰"
"恒","恆"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"即","卽"
"恒","恆"
"為","爲"
"即","卽"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"隣","鄰"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"隣","鄰"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"襃","褒"
"群","羣"
"","睺"
"群","羣"
"群","羣"
"","睺"
"荅","答"
"隟","隙"
"隟","隙"
"群","羣"
"察","詧"
"群","羣"
"隟","隙"
"荅","答"
"群","羣"
"","煑"
"[4d1a]","䴚"
"群","羣"
"群","羣"
"為","爲"
"襃","褒"
"為","爲"
"為","爲"
"為","爲"
"恒","恆"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"群","羣"
"襃","褒"
"偽","僞"
"為","爲"
"耻","恥"
"為","爲"
"為","爲"
"為","爲"
"儻","倘"
"群","羣"
"為","爲"
"為","爲"
"却","卻"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"恊","協"
"隣","鄰"
"聦","聰"
"為","爲"
"即","卽"
"劒","劍"
"為","爲"
"為","爲"
"賔","賓"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"賔","賓"
"為","爲"
"賔","賓"
"為","爲"
"為","爲"
"賔","賓"
"為","爲"
"即","卽"
"為","爲"
"虵","蛇"
"即","卽"
"効","效"
"為","爲"
"群","羣"
"為","爲"
"為","爲"
"為","爲"
"却","卻"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"壻","婿"
"即","卽"
"為","爲"
"裸","倮"
"隟","隙"
"為","爲"
"為","爲"
"為","爲"
"隟","隙"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"恒","恆"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"勑","敕"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"偽","僞"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"","葦"
"偽","僞"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"偽","僞"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"荊","荆"
"恊","[恊 or 叶]"
"劒","[劒 or 劍]"
"儻","[儻 or 倘]"
"隟","[隟 or 隙]"
"隟","[隟 or 隙]"
"荊","荆"
"為","爲"
"為","爲"
"為","爲"
"偽","僞"
"偽","僞"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"荊","荆"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"偽","僞"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"為","爲"
"荊","荆"
"為","爲"
"劒","劍"
"為","爲"
"為","爲"
"荊","荆"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"揔","摠"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"恊","協"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"勑","敕"
"勑","敕"
"隟","隙"
"為","爲"
"","枿"
"勑","敕"
"為","爲"
"為","爲"
"為","爲"
"賔","賓"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"為","爲"
"荊","荆"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"隣","鄰"
"為","爲"
"為","爲"
"荅","答"
"劒","劍"
"為","爲"
"劒","劍"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"賔","賓"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"劒","劍"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"恊","協"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"勑","敕"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"荅","答"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"群","羣"
"群","羣"
"為","爲"
"為","爲"
"偽","僞"
"為","爲"
"偽","僞"
"為","爲"
"即","卽"
"為","爲"
"劒","劍"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"勑","敕"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"効","效"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"聦","聰"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"荊","荆"
"恒","恆"
"為","爲"
"為","爲"
"為","爲"
"賔","賓"
"為","爲"
"為","爲"
"冊","册"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"効","效"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"為","爲"
"為","爲"
"冊","册"
"群","羣"
"冊","册"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"冊","册"
"為","爲"
"為","爲"
"聦","聰"
"為","爲"
"賔","賓"
"為","爲"
"賔","賓"
"為","爲"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"群","羣"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"隟","隙"
"賔","賓"
"効","效"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"賔","賓"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"恊","協"
"群","羣"
"為","爲"
"為","爲"
"荊","荆"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"為","爲"
"聦","聰"
"即","卽"
"為","爲"
"為","爲"
"群","羣"
"隟","隙"
"為","爲"
"群","羣"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"為","爲"
"為","爲"
"即","卽"
"襃","褒"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"恊","協"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"恊","協"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"冊","册"
"即","卽"
"為","爲"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"勑","敕"
"為","爲"
"勑","敕"
"為","爲"
"為","爲"
"勑","敕"
"為","爲"
"隟","隙"
"為","爲"
"為","爲"
"効","效"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"荅","答"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"勑","敕"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"群","羣"
"為","爲"
"群","羣"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"儻","倘"
"為","爲"
"賔","賓"
"為","爲"
"為","爲"
"聦","聰"
"即","卽"
"為","爲"
"勑","敕"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"勑","敕"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"襃","褒"
"恊","協"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"恊","協"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"荅","答"
"即","卽"
"為","爲"
"群","羣"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"耻","恥"
"荅","答"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"耻","恥"
"為","爲"
"為","爲"
"即","卽"
"即","卽"
"為","爲"
"祕","秘"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"冊","册"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"勑","敕"
"為","爲"
"効","效"
"勑","敕"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"勑","敕"
"為","爲"
"聦","聰"
"勑","敕"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"冊","册"
"為","爲"
"為"," 爲"
"即","卽"
"為","爲"
"薦 爲","薦爲"
"為","爲"
"為","爲"
"群","羣"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"群","羣"
"聦","聰"
"為","爲"
"為","爲"
"群","羣"
"即","卽"
"為","爲"
"即","卽"
"群","羣"
"為","爲"
"為","爲"
"即","卽"
"即","卽"
"勑","敕"
"群","羣"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"勑","敕"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"為","爲"
"群","羣"
"為","爲"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"即","卽"
"群","羣"
"為","爲"
"劒","劍"
"劒","劍"
"為","爲"
"群","羣"
"為","爲"
"賔","賓"
"勑","敕"
"勑","敕"
"勑","敕"
"勑","敕"
"勑","敕"
"為","爲"
"為","爲"
"厨","廚"
"為","爲"
"群","羣"
"為","爲"
"襃","褒"
"彿","髴"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"聦","聰"
"為","爲"
"為","爲"
"襃","褒"
"為","爲"
"荅","答"
"為","爲"
"即","卽"
"為","爲"
"為","爲"
"為","爲"
"勑","敕"
"為","爲"
"為","爲"
"為","爲"
"聦","聰"
"厨","廚"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"襃","褒"
"[21484]","壈"
"貴","貫"
"襃","褒"
"弟獻恭","　弟獻恭(there is a space before 弟獻恭)"
"路嗣恭","路嗣恭　子恕"
"劒","[劒 or 劍]"
"盧","[盧](Start of Next ¶)"
"為","爲"
"為","爲"
"荅","答"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"荊","荆"
"為","爲"
"為","爲"
"賔","賓"
"為","爲"
"荊","荆"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"","甎"
"","甎"
"冊","册"
"聦","聰"
"為","爲"
"為","爲"
"為","爲"
"冊","册"
"即","卽"
"群","羣"
"即","卽"
"為","爲"
"即","卽"
"勑","敕"
"即","卽"
"荅","答"
"t","鞾"
"勑","敕"
"荅","答"
"即","卽"
"劒","[劒 or 劍]"
"冊","册"
"冊","册"
"冊","册"
"冊","册"
"為","爲"
"為","爲"
"為","爲"
"劒","劍"
"為","爲"
"劒","劍"
"為","爲"
"為","爲"
"為","爲"
"為","爲"
"[374f]","㝏"
"[374f]","㝏"
"[374f]","㝏"
"[374f]","㝏"
"為","爲"
"即","卽"
"巳","已"
"為","爲"
"即","卽"
